,long,lat,group,order,region,subregion,sev_2018,sev_2019
66880,-79.46924591,40.14142609,2277,66880,pennsylvania,westmoreland,,
66881,-79.49216461,40.14715195,2277,66881,pennsylvania,westmoreland,,
66882,-79.49789429,40.14142609,2277,66882,pennsylvania,westmoreland,,
66883,-79.50935364,40.12996292,2277,66883,pennsylvania,westmoreland,,
66884,-79.52081299,40.12996292,2277,66884,pennsylvania,westmoreland,,
66885,-79.55519104,40.11850739,2277,66885,pennsylvania,westmoreland,,
66886,-79.56092072,40.10131454,2277,66886,pennsylvania,westmoreland,,
66887,-79.62394714,40.08412552,2277,66887,pennsylvania,westmoreland,,
66888,-79.65259552,40.08985519,2277,66888,pennsylvania,westmoreland,,
66889,-79.68123627,40.10704422,2277,66889,pennsylvania,westmoreland,,
66890,-79.69843292,40.10704422,2277,66890,pennsylvania,westmoreland,,
66891,-79.73854065,40.12996292,2277,66891,pennsylvania,westmoreland,,
66892,-79.74999237,40.12996292,2277,66892,pennsylvania,westmoreland,,
66893,-79.86458588,40.12423325,2277,66893,pennsylvania,westmoreland,,
66894,-79.88750458,40.14142609,2277,66894,pennsylvania,westmoreland,,
66895,-79.89323425,40.1586113,2277,66895,pennsylvania,westmoreland,,
66896,-79.8817749,40.16434097,2277,66896,pennsylvania,westmoreland,,
66897,-79.86458588,40.16434097,2277,66897,pennsylvania,westmoreland,,
66898,-79.85312653,40.16434097,2277,66898,pennsylvania,westmoreland,,
66899,-79.84739685,40.17580032,2277,66899,pennsylvania,westmoreland,,
66900,-79.84739685,40.18153,2277,66900,pennsylvania,westmoreland,,
66901,-79.8588562,40.19298935,2277,66901,pennsylvania,westmoreland,,
66902,-79.78437805,40.23309708,2277,66902,pennsylvania,westmoreland,,
66903,-79.79582977,40.24455643,2277,66903,pennsylvania,westmoreland,,
66904,-79.79010773,40.26747131,2277,66904,pennsylvania,westmoreland,,
66905,-79.78437805,40.29039001,2277,66905,pennsylvania,westmoreland,,
66906,-79.77864838,40.35341644,2277,66906,pennsylvania,westmoreland,,
66907,-79.77291107,40.38779831,2277,66907,pennsylvania,westmoreland,,
66908,-79.73854065,40.39352417,2277,66908,pennsylvania,westmoreland,,
66909,-79.71561432,40.4107132,2277,66909,pennsylvania,westmoreland,,
66910,-79.7041626,40.4336319,2277,66910,pennsylvania,westmoreland,,
66911,-79.7041626,40.50811768,2277,66911,pennsylvania,westmoreland,,
66912,-79.70988464,40.53103638,2277,66912,pennsylvania,westmoreland,,
66913,-79.72134399,40.5482254,2277,66913,pennsylvania,westmoreland,,
66914,-79.74999237,40.55395126,2277,66914,pennsylvania,westmoreland,,
66915,-79.7671814,40.56541061,2277,66915,pennsylvania,westmoreland,,
66916,-79.7671814,40.58259964,2277,66916,pennsylvania,westmoreland,,
66917,-79.75572205,40.59978867,2277,66917,pennsylvania,westmoreland,,
66918,-79.74427032,40.61124802,2277,66918,pennsylvania,westmoreland,,
66919,-79.7041626,40.63416672,2277,66919,pennsylvania,westmoreland,,
66920,-79.69843292,40.67427444,2277,66920,pennsylvania,westmoreland,,
66921,-79.66977692,40.68000412,2277,66921,pennsylvania,westmoreland,,
66922,-79.65259552,40.67427444,2277,66922,pennsylvania,westmoreland,,
66923,-79.60675812,40.63416672,2277,66923,pennsylvania,westmoreland,,
66924,-79.58956146,40.62270737,2277,66924,pennsylvania,westmoreland,,
66925,-79.58956146,40.61124802,2277,66925,pennsylvania,westmoreland,,
66926,-79.58956146,40.60551834,2277,66926,pennsylvania,westmoreland,,
66927,-79.56665039,40.61124802,2277,66927,pennsylvania,westmoreland,,
66928,-79.56092072,40.59978867,2277,66928,pennsylvania,westmoreland,,
66929,-79.56665039,40.58259964,2277,66929,pennsylvania,westmoreland,,
66930,-79.56092072,40.56541061,2277,66930,pennsylvania,westmoreland,,
66931,-79.52081299,40.5482254,2277,66931,pennsylvania,westmoreland,,
66932,-79.49216461,40.53676224,2277,66932,pennsylvania,westmoreland,,
66933,-79.45205688,40.5253067,2277,66933,pennsylvania,westmoreland,,
66934,-79.44632721,40.50811768,2277,66934,pennsylvania,westmoreland,,
66935,-79.44632721,40.49665451,2277,66935,pennsylvania,westmoreland,,
66936,-79.42913818,40.49092865,2277,66936,pennsylvania,westmoreland,,
66937,-79.40621948,40.4794693,2277,66937,pennsylvania,westmoreland,,
66938,-79.38903046,40.46228027,2277,66938,pennsylvania,westmoreland,,
66939,-79.37757874,40.46228027,2277,66939,pennsylvania,westmoreland,,
66940,-79.37184906,40.48519897,2277,66940,pennsylvania,westmoreland,,
66941,-79.36038208,40.48519897,2277,66941,pennsylvania,westmoreland,,
66942,-79.36038208,40.4794693,2277,66942,pennsylvania,westmoreland,,
66943,-79.3546524,40.46228027,2277,66943,pennsylvania,westmoreland,,
66944,-79.34892273,40.46228027,2277,66944,pennsylvania,westmoreland,,
66945,-79.32601166,40.46800995,2277,66945,pennsylvania,westmoreland,,
66946,-79.31454468,40.46800995,2277,66946,pennsylvania,westmoreland,,
66947,-79.29163361,40.46800995,2277,66947,pennsylvania,westmoreland,,
66948,-79.28590393,40.46228027,2277,66948,pennsylvania,westmoreland,,
66949,-79.29163361,40.44509125,2277,66949,pennsylvania,westmoreland,,
66950,-79.28590393,40.43936157,2277,66950,pennsylvania,westmoreland,,
66951,-79.26870728,40.43936157,2277,66951,pennsylvania,westmoreland,,
66952,-79.25724792,40.42790222,2277,66952,pennsylvania,westmoreland,,
66953,-79.22859955,40.4336319,2277,66953,pennsylvania,westmoreland,,
66954,-79.2171402,40.4336319,2277,66954,pennsylvania,westmoreland,,
66955,-79.17703247,40.41644287,2277,66955,pennsylvania,westmoreland,,
66956,-79.1312027,40.40498352,2277,66956,pennsylvania,westmoreland,,
66957,-79.11974335,40.39352417,2277,66957,pennsylvania,westmoreland,,
66958,-79.11401367,40.38779831,2277,66958,pennsylvania,westmoreland,,
66959,-79.10255432,40.38206482,2277,66959,pennsylvania,westmoreland,,
66960,-79.0853653,40.38779831,2277,66960,pennsylvania,westmoreland,,
66961,-79.05671692,40.38779831,2277,66961,pennsylvania,westmoreland,,
66962,-79.05098724,40.39352417,2277,66962,pennsylvania,westmoreland,,
66963,-79.03952789,40.41644287,2277,66963,pennsylvania,westmoreland,,
66964,-79.02806854,40.42217255,2277,66964,pennsylvania,westmoreland,,
66965,-79.01087952,40.42217255,2277,66965,pennsylvania,westmoreland,,
66966,-78.97077179,40.39352417,2277,66966,pennsylvania,westmoreland,,
66967,-79.05098724,40.27893448,2277,66967,pennsylvania,westmoreland,,
66969,-76.28933716,41.36755371,2278,66969,pennsylvania,wyoming,,
66970,-76.23203278,41.55089951,2278,66970,pennsylvania,wyoming,,
66971,-76.22057343,41.58527374,2278,66971,pennsylvania,wyoming,,
66972,-76.21484375,41.61965561,2278,66972,pennsylvania,wyoming,,
66973,-76.21484375,41.63111115,2278,66973,pennsylvania,wyoming,,
66974,-76.22057343,41.64830017,2278,66974,pennsylvania,wyoming,,
66975,-76.1346283,41.64830017,2278,66975,pennsylvania,wyoming,,
66976,-76.1346283,41.64257431,2278,66976,pennsylvania,wyoming,,
66977,-75.73928833,41.63684464,2278,66977,pennsylvania,wyoming,,
66978,-75.77939606,41.57381821,2278,66978,pennsylvania,wyoming,,
66979,-75.77939606,41.56235504,2278,66979,pennsylvania,wyoming,,
66980,-75.80804443,41.51652145,2278,66980,pennsylvania,wyoming,,
66981,-75.78512573,41.5050621,2278,66981,pennsylvania,wyoming,,
66982,-75.84815216,41.41911697,2278,66982,pennsylvania,wyoming,,
66983,-75.99712372,41.39620209,2278,66983,pennsylvania,wyoming,,
66984,-76.05441284,41.38474274,2278,66984,pennsylvania,wyoming,,
66985,-76.28933716,41.36755371,2278,66985,pennsylvania,wyoming,,
66987,-76.85655975,40.22163773,2279,66987,pennsylvania,york,49.11765,
66988,-76.80499268,40.19871902,2279,66988,pennsylvania,york,49.11765,
66989,-76.7534256,40.16434097,2279,66989,pennsylvania,york,49.11765,
66990,-76.71904755,40.12996292,2279,66990,pennsylvania,york,49.11765,
66991,-76.69613647,40.10131454,2279,66991,pennsylvania,york,49.11765,
66992,-76.66175842,40.06693649,2279,66992,pennsylvania,york,49.11765,
66993,-76.63310242,40.05548096,2279,66993,pennsylvania,york,49.11765,
66994,-76.59299469,40.05548096,2279,66994,pennsylvania,york,49.11765,
66995,-76.53570557,40.04975128,2279,66995,pennsylvania,york,49.11765,
66996,-76.50704956,39.98672485,2279,66996,pennsylvania,york,49.11765,
66997,-76.46694946,39.9523468,2279,66997,pennsylvania,york,49.11765,
66998,-76.42684174,39.9294281,2279,66998,pennsylvania,york,49.11765,
66999,-76.39246368,39.91796875,2279,66999,pennsylvania,york,49.11765,
67000,-76.38673401,39.9065094,2279,67000,pennsylvania,york,49.11765,
67001,-76.37527466,39.87213516,2279,67001,pennsylvania,york,49.11765,
67002,-76.34662628,39.8377533,2279,67002,pennsylvania,york,49.11765,
67003,-76.30078888,39.79191971,2279,67003,pennsylvania,york,49.11765,
67004,-76.27787018,39.78046036,2279,67004,pennsylvania,york,49.11765,
67005,-76.23776245,39.72889328,2279,67005,pennsylvania,york,49.11765,
67006,-76.57008362,39.72889328,2279,67006,pennsylvania,york,49.11765,
67007,-76.79353333,39.72889328,2279,67007,pennsylvania,york,49.11765,
67008,-77.00552368,39.72889328,2279,67008,pennsylvania,york,49.11765,
67009,-76.99979401,39.83202744,2279,67009,pennsylvania,york,49.11765,
67010,-77.01125336,39.84348679,2279,67010,pennsylvania,york,49.11765,
67011,-76.96541595,39.84921646,2279,67011,pennsylvania,york,49.11765,
67012,-76.96541595,39.860672,2279,67012,pennsylvania,york,49.11765,
67013,-76.96541595,39.87213516,2279,67013,pennsylvania,york,49.11765,
67014,-76.97688293,39.87213516,2279,67014,pennsylvania,york,49.11765,
67015,-76.97688293,39.88932419,2279,67015,pennsylvania,york,49.11765,
67016,-76.97688293,39.91796875,2279,67016,pennsylvania,york,49.11765,
67017,-76.98261261,39.96380615,2279,67017,pennsylvania,york,49.11765,
67018,-77.01125336,39.99818039,2279,67018,pennsylvania,york,49.11765,
67019,-77.02845001,40.01537323,2279,67019,pennsylvania,york,49.11765,
67020,-77.06855774,40.02683258,2279,67020,pennsylvania,york,49.11765,
67021,-77.09146881,40.04975128,2279,67021,pennsylvania,york,49.11765,
67022,-77.13730621,40.06693649,2279,67022,pennsylvania,york,49.11765,
67023,-77.02845001,40.15288162,2279,67023,pennsylvania,york,49.11765,
67024,-76.97688293,40.1586113,2279,67024,pennsylvania,york,49.11765,
67025,-76.97688293,40.16434097,2279,67025,pennsylvania,york,49.11765,
67026,-76.93104553,40.16434097,2279,67026,pennsylvania,york,49.11765,
67027,-76.93677521,40.17580032,2279,67027,pennsylvania,york,49.11765,
67028,-76.93677521,40.19298935,2279,67028,pennsylvania,york,49.11765,
67029,-76.93104553,40.2044487,2279,67029,pennsylvania,york,49.11765,
67030,-76.90812683,40.21017838,2279,67030,pennsylvania,york,49.11765,
67031,-76.90239716,40.22163773,2279,67031,pennsylvania,york,49.11765,
67032,-76.88520813,40.21590805,2279,67032,pennsylvania,york,49.11765,
67033,-76.86801147,40.22163773,2279,67033,pennsylvania,york,49.11765,
67034,-76.85655975,40.22163773,2279,67034,pennsylvania,york,49.11765,
